,index,Joan,Pere,Marta,Claudia,Marc,Maria
297,1078,0.6669944498913548,0.7071665886717465,0.7324675386042719,0.8626062942340668,0.7474581049517806,0.8791013286393534
298,1079,0.6639691725204511,0.7043150053748674,0.7297236489672719,0.860763080576547,0.7448157178375194,0.8774091148411465
299,1080,0.6609438951495473,0.7014633161066293,0.7269797593302718,0.8589197640266717,0.7421734352935665,0.8757167985900849
300,1081,0.6577289863760276,0.6983888750419647,0.7239703943436567,0.8567709600731358,0.7392802885805877,0.8737233733995713
301,1082,0.6545141852253245,0.6953144339773002,0.7209610293570416,0.8546220532272444,0.736387141867609,0.871729845756203
302,1083,0.651299276451805,0.6922399929126355,0.7179516643704267,0.8524732492737086,0.7334938905843221,0.8697364205656894
303,1084,0.6480844753011018,0.689165551847971,0.7149421919908707,0.8503243424278172,0.7306007438713434,0.8677428929223212
304,1085,0.6448695665275821,0.6860911107833063,0.7119328270042556,0.8481755384742813,0.7277075971583645,0.865749365278953
305,1086,0.6416546577540625,0.6830166697186418,0.7089234620176406,0.8460266316283899,0.7248143458750778,0.8637559400884394
306,1087,0.6384398566033593,0.6799422286539774,0.7059140970310255,0.843877827674854,0.721921199162099,0.8617624124450711
307,1088,0.6352249478298397,0.6768677875893127,0.7029046246514696,0.8417289208289626,0.7190279478788122,0.8597689872545575
308,1089,0.6320101466791366,0.6737933465246482,0.6998952596648546,0.8395801168754267,0.7161348011658334,0.8577754596111894
309,1090,0.628795237905617,0.6707189054599835,0.6968858946782394,0.8374312100295352,0.7132416544528547,0.8557820344206758
310,1091,0.6255804367549137,0.667644464395319,0.6938764222986836,0.8352824060759994,0.7103484031695678,0.8537885067773076
311,1092,0.6223655279813942,0.6645700233306545,0.6908670573120684,0.8331334992301079,0.7074552564565891,0.851795081586794
312,1093,0.6189843419564321,0.6612870306316572,0.6876046745569693,0.8306514269369101,0.7043151146759826,0.8494673527319617
313,1094,0.6156030483086536,0.6580041439040188,0.6843422918018699,0.828169354643712,0.7011749728953761,0.847139726329984
314,1095,0.6122218622836917,0.6547212571763804,0.6810799090467706,0.8256872823505141,0.6980349356850778,0.8448119974751519
315,1096,0.6088405686359131,0.6514382644773832,0.6778174188987305,0.8232053129496717,0.6948947939044713,0.8424842686203197
316,1097,0.6054593826109511,0.6481553777497449,0.6745550361436311,0.8207232406564738,0.6917546521238648,0.840156642218342
317,1098,0.6020780889631725,0.6448724910221064,0.671292653388532,0.8182411683632759,0.6886145103432583,0.8378289133635098
318,1099,0.5986969029382105,0.6415894983231092,0.6680302706334326,0.8157590960700779,0.68547447313296,0.8355011845086776
319,1100,0.5953157169132485,0.638306611595471,0.6647678878783332,0.81327702377688,0.6823343313523534,0.8331735581067
320,1101,0.5919344232654701,0.6350237248678325,0.6615053977302932,0.810794951483682,0.6791941895717469,0.8308458292518678
321,1102,0.5885532372405079,0.6317407321688353,0.6582430149751938,0.8083128791904841,0.6760540477911404,0.8285181003970357
322,1103,0.5851719435927295,0.628457845441197,0.6549806322200945,0.8058308068972861,0.672913906010534,0.826190473995058
323,1104,0.5817907575677673,0.6251749587135585,0.6517182494649952,0.8033487346040882,0.6697738688002356,0.8238627451402257
324,1105,0.5782288728339563,0.6216611603948579,0.6482265827813246,0.8005106547606493,0.6663547334377363,0.821170898840408
325,1106,0.5746669881001452,0.618147362076157,0.6447350234905949,0.7976726778095657,0.662935702645545,0.8184789500877355
326,1107,0.5711051033663341,0.6146336697288152,0.6412433568069243,0.7948345979661269,0.6595165672830459,0.8157870013350632
327,1108,0.5675432186325229,0.6111198714101143,0.6377517975161946,0.7919965181226878,0.6560974319205467,0.8130951550352453
328,1109,0.5639813338987119,0.6076061790627725,0.634260130832524,0.7891585411716044,0.6526784011283554,0.810403206282573
329,1110,0.5604194491649007,0.6040923807440716,0.6307685715417943,0.7863204613281654,0.6492592657658562,0.8077113599827551
330,1111,0.5568575644310897,0.6005786883967297,0.6272769048581237,0.783482484377082,0.645840234973665,0.8050194112300828
331,1112,0.5532956796972786,0.5970648900780289,0.623785345567394,0.7806444045336429,0.6424210996111657,0.8023274624774104
332,1113,0.5497337949634674,0.593551197730687,0.6202937862766641,0.777806324690204,0.6390020688189746,0.7996356161775927
333,1114,0.5461719102296563,0.5900373994119862,0.6168021195929937,0.7749683477391205,0.6355829334564753,0.7969436674249203
334,1115,0.5426100254958452,0.5865237070646443,0.6133105603022638,0.7721302678956816,0.6321639026642841,0.794251718672248
335,1116,0.5390481407620341,0.5830099087459435,0.6098188936185933,0.7692921880522425,0.6287447673017849,0.7915598723724301
336,1117,0.5353042658455763,0.5792582047264921,0.6061403632179607,0.7661015989986516,0.6250315802330327,0.7884996056077366
337,1118,0.531560498551935,0.5755066066783998,0.6024617254243873,0.7629110099450606,0.6213184977345888,0.785439338843043
338,1119,0.5278167312582936,0.5717549026589486,0.5987831950237548,0.7597204208914697,0.6176053106658368,0.7823790720783494
339,1120,0.5240728563418359,0.5680033046108562,0.5951045572301814,0.7565298318378787,0.6138921235970847,0.7793188053136559
340,1121,0.5203290890481946,0.5642516005914049,0.591425919436608,0.7533391398919321,0.6101790410986407,0.7762585385489623
341,1122,0.5165853217545532,0.5604998965719538,0.5877473890359755,0.7501485508383412,0.6064658540298887,0.7731982717842688
342,1123,0.5128414468380955,0.5567482985238613,0.5840687512424021,0.7469579617847502,0.6027526669611366,0.7701380050195752
343,1124,0.5090976795444542,0.5529965945044102,0.5803902208417695,0.7437673727311592,0.5990394798923846,0.7670777382548817
344,1125,0.5053539122508128,0.5492448904849588,0.576711583048196,0.7405767836775683,0.5953263973939407,0.7640174714901881
345,1126,0.501610037334355,0.5454932924368665,0.5730330526475635,0.7373861946239774,0.5916132103251885,0.7609572047254946
346,1127,0.4978662700407137,0.5417415884174153,0.5693544148539902,0.7341956055703863,0.5879000232564365,0.7578969379608009
347,1128,0.49412250274707237,0.537989884397964,0.5656758844533575,0.7310049136244399,0.5841869407579925,0.7548366711961074
348,1129,0.4901884583139164,0.5339860745156685,0.5617669961947459,0.7273914369894932,0.5801568010855234,0.7513324762127523
349,1130,0.48625452150357684,0.5299821586620141,0.5578582153290751,0.7237780632469021,0.5761267659833624,0.7478283836822519
350,1131,0.4823205846932373,0.5259782428083597,0.5539494344634042,0.7201645866119554,0.5720967308812015,0.7443242911517514
351,1132,0.47838664788289775,0.5219743269547054,0.5500405462047926,0.7165511099770087,0.5680665912087324,0.7408200961683965
352,1133,0.4744526034497417,0.5179704111010509,0.5461317653391217,0.7129376333420621,0.5640365561065713,0.737316003637896
353,1134,0.4705186666394022,0.5139664952473965,0.54222287708051,0.7093241567071153,0.5600065210044103,0.733811808654541
354,1135,0.4665847298290627,0.509962685365101,0.5383140962148392,0.7057106800721688,0.5559763813319413,0.7303077161240404
355,1136,0.46265068539590665,0.5059587695114466,0.5344053153491682,0.702097203437222,0.5519463462297802,0.72680362359354
356,1137,0.4587167485855671,0.5019548536577922,0.5304964270905567,0.6984837268022753,0.5479163111276193,0.723299428610185
357,1138,0.4547828117752276,0.49795093780413785,0.5265876462248857,0.6948702501673286,0.5438861714551502,0.7197953360796846
358,1139,0.4508487673420716,0.49394702195048346,0.522678757966274,0.691256773532382,0.5398561363529892,0.7162911410963295
359,1140,0.44691483053173203,0.48994310609682906,0.5187699771006032,0.6876432968974354,0.5358261012508282,0.7127870485658291
360,1141,0.44285691223682183,0.48574928956800995,0.5146870048849828,0.6836222636421116,0.5315338038160633,0.7088447651765206
361,1142,0.4387991015647282,0.4815554730391908,0.5106040326693622,0.6796012303867879,0.5272416109516065,0.7049024817872122
362,1143,0.434741183269818,0.47736155053901275,0.5065210604537416,0.6755800942391084,0.5229493135168417,0.7009601983979038
363,1144,0.4306832649749078,0.47316773401019363,0.5024380882381211,0.6715590609837846,0.5186571206523849,0.6970180174614499
364,1145,0.426625454302814,0.4689738115100156,0.4983550086295598,0.6675380277284608,0.51436482321762,0.6930757340721414
365,1146,0.4225675360079038,0.4647799949811965,0.4942720364139392,0.6635168915807815,0.5100726303531632,0.6891334506828329
366,1147,0.41850972533581005,0.46058617845237737,0.4901890641983187,0.6594958583254578,0.5057803329183984,0.6851911672935246
367,1148,0.4144518070408999,0.4563922559521993,0.4861060919826981,0.655474825070134,0.5014881400539415,0.6812488839042161
368,1149,0.4103938887459897,0.45219843942338017,0.48202311976707757,0.6514536889224547,0.49719584261917665,0.6773066005149075
369,1150,0.406336078073896,0.44800462289456106,0.4779401475514571,0.6474326556671309,0.4929036497547199,0.6733644195784536
370,1151,0.4022781597789858,0.44381070039438303,0.4738571753358365,0.6434115195194515,0.488611352319955,0.6694221361891453
371,1152,0.398220349106892,0.4396168838655639,0.469774203120216,0.6393904862641278,0.48431915945549825,0.6654798527998368
